ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006259	DNA metabolic process	86/420	183/2937	1.91533423639846e-28	7.56557023377393e-26	7.07665596816695e-26	ostta01g00090/ostta01g01270/ostta01g02580/ostta01g04740/ostta01g05200/ostta01g06330/ostta02g01170/ostta02g01245/ostta02g01247/ostta02g02610/ostta02g03430/ostta03g01680/ostta03g02270/ostta03g02630/ostta03g03780/ostta03g04030/ostta03g05120/ostta03g05810/ostta04g00450/ostta04g00480/ostta04g00700/ostta04g02050/ostta04g03490/ostta04g04640/ostta04g04970/ostta04g05230/ostta05g00150/ostta05g00310/ostta05g00330/ostta05g00500/ostta05g00600/ostta05g01680/ostta05g02940/ostta05g03330/ostta05g04200/ostta06g02640/ostta06g02890/ostta06g03990/ostta07g00020/ostta07g01400/ostta07g02540/ostta07g02610/ostta07g02710/ostta07g03460/ostta08g00240/ostta08g00710/ostta08g02290/ostta08g03260/ostta08g03680/ostta09g02150/ostta09g02470/ostta10g00340/ostta10g00640/ostta10g01860/ostta10g02080/ostta10g02100/ostta11g00630/ostta11g00910/ostta11g00940/ostta11g01400/ostta11g01690/ostta11g01760/ostta11g01840/ostta12g00110/ostta12g01020/ostta12g01520/ostta12g01670/ostta12g01960/ostta12g01965/ostta12g02080/ostta12g02340/ostta12g02485/ostta13g01140/ostta13g02040/ostta13g02280/ostta14g00420/ostta14g01050/ostta14g02950/ostta15g01090/ostta15g02820/ostta16g00515/ostta16g01940/ostta17g01610/ostta18g00830/ostta18g01440/ostta20g00860	86
GO:0007049	cell cycle	45/420	68/2937	4.17575969306319e-23	8.2471253937998e-21	7.71416659086937e-21	ostta01g01000/ostta01g02580/ostta02g03080/ostta02g03430/ostta02g03470/ostta02g03880/ostta03g02760/ostta04g00110/ostta04g00450/ostta04g01050/ostta04g04970/ostta04g05220/ostta05g00150/ostta06g00360/ostta06g02700/ostta06g02890/ostta06g04290/ostta07g01610/ostta07g02520/ostta07g02610/ostta07g02710/ostta08g00710/ostta08g02230/ostta08g02290/ostta08g03680/ostta10g00340/ostta10g00640/ostta10g00670/ostta10g01190/ostta11g00730/ostta11g00910/ostta11g00940/ostta11g01400/ostta11g01760/ostta11g01820/ostta11g01840/ostta12g00110/ostta12g01020/ostta13g01140/ostta13g02040/ostta14g01050/ostta15g02820/ostta16g02100/ostta16g02410/ostta18g01570	45
GO:0006260	DNA replication	37/420	54/2937	6.20028546970222e-20	8.1637092017746e-18	7.63614105215958e-18	ostta01g00090/ostta01g02580/ostta01g05200/ostta02g03430/ostta03g04030/ostta04g00450/ostta04g04640/ostta04g04970/ostta05g00150/ostta05g00330/ostta05g01680/ostta05g02940/ostta06g02890/ostta07g02610/ostta07g02710/ostta07g03460/ostta08g00710/ostta08g02290/ostta08g03680/ostta10g00340/ostta10g00640/ostta11g00910/ostta11g00940/ostta11g01400/ostta11g01760/ostta11g01840/ostta12g00110/ostta12g01020/ostta12g02340/ostta12g02485/ostta13g01140/ostta13g02040/ostta14g01050/ostta15g01090/ostta15g02820/ostta17g01610/ostta18g01440	37
GO:0006310	DNA recombination	26/420	39/2937	7.32440883194419e-14	7.23285372154489e-12	6.76544078950634e-12	ostta02g01245/ostta02g01247/ostta02g03430/ostta03g01680/ostta03g04030/ostta03g05810/ostta04g00480/ostta04g00700/ostta04g05230/ostta05g00310/ostta05g00600/ostta05g04200/ostta07g00020/ostta07g02540/ostta07g02610/ostta07g02710/ostta08g00240/ostta10g00640/ostta11g00630/ostta12g00110/ostta12g01520/ostta12g01965/ostta12g02080/ostta13g01140/ostta15g01090/ostta18g01440	26
GO:0006950	response to stress	47/420	126/2937	4.2110491279842e-11	3.32672881110752e-09	3.11174367141569e-09	ostta01g01270/ostta01g02780/ostta01g04740/ostta02g01170/ostta02g03430/ostta03g02270/ostta03g02630/ostta03g05120/ostta04g01060/ostta04g01080/ostta04g02050/ostta04g04970/ostta05g00150/ostta06g02640/ostta06g02890/ostta06g03990/ostta07g00020/ostta07g01400/ostta07g02610/ostta07g02710/ostta07g03460/ostta08g02290/ostta08g03260/ostta08g03680/ostta09g01590/ostta09g02470/ostta10g00640/ostta10g01860/ostta10g02080/ostta10g02100/ostta11g00630/ostta11g01690/ostta11g01840/ostta12g00110/ostta12g01670/ostta12g01960/ostta12g02485/ostta13g01140/ostta13g02280/ostta14g00420/ostta14g02950/ostta15g01090/ostta16g00515/ostta16g01940/ostta18g00830/ostta18g01440/ostta20g00860	47
GO:0006298	mismatch repair	19/420	28/2937	1.2304275892467e-10	6.94312711074923e-09	6.49443735076077e-09	ostta01g04740/ostta02g03430/ostta03g05120/ostta04g02050/ostta05g00150/ostta06g02640/ostta06g02890/ostta06g03990/ostta07g02610/ostta07g02710/ostta10g00640/ostta10g02100/ostta12g00110/ostta12g02485/ostta13g01140/ostta13g02280/ostta15g01090/ostta16g01940/ostta18g01440	19
GO:0035825	homologous recombination	19/420	28/2937	1.2304275892467e-10	6.94312711074923e-09	6.49443735076077e-09	ostta02g03430/ostta03g01680/ostta03g04030/ostta03g05810/ostta04g00700/ostta05g00310/ostta07g00020/ostta07g02540/ostta07g02610/ostta07g02710/ostta08g00240/ostta11g00630/ostta12g00110/ostta12g01520/ostta12g01965/ostta12g02080/ostta13g01140/ostta15g01090/ostta18g01440	19
GO:0006974	cellular response to DNA damage stimulus	43/420	113/2937	1.4392181932445e-10	7.10613982914474e-09	6.6469156030108e-09	ostta01g01270/ostta01g04740/ostta02g01170/ostta02g03430/ostta03g02270/ostta03g02630/ostta03g05120/ostta04g02050/ostta04g04970/ostta05g00150/ostta06g02640/ostta06g02890/ostta06g03990/ostta07g00020/ostta07g01400/ostta07g02610/ostta07g02710/ostta07g03460/ostta08g02290/ostta08g03260/ostta08g03680/ostta09g02470/ostta10g00640/ostta10g01860/ostta10g02080/ostta10g02100/ostta11g00630/ostta11g01690/ostta11g01840/ostta12g00110/ostta12g01670/ostta12g01960/ostta12g02485/ostta13g01140/ostta13g02280/ostta14g00420/ostta14g02950/ostta15g01090/ostta16g00515/ostta16g01940/ostta18g00830/ostta18g01440/ostta20g00860	43
GO:0033554	cellular response to stress	43/420	114/2937	2.011694873641e-10	8.82910527875773e-09	8.25853684968411e-09	ostta01g01270/ostta01g04740/ostta02g01170/ostta02g03430/ostta03g02270/ostta03g02630/ostta03g05120/ostta04g02050/ostta04g04970/ostta05g00150/ostta06g02640/ostta06g02890/ostta06g03990/ostta07g00020/ostta07g01400/ostta07g02610/ostta07g02710/ostta07g03460/ostta08g02290/ostta08g03260/ostta08g03680/ostta09g02470/ostta10g00640/ostta10g01860/ostta10g02080/ostta10g02100/ostta11g00630/ostta11g01690/ostta11g01840/ostta12g00110/ostta12g01670/ostta12g01960/ostta12g02485/ostta13g01140/ostta13g02280/ostta14g00420/ostta14g02950/ostta15g01090/ostta16g00515/ostta16g01940/ostta18g00830/ostta18g01440/ostta20g00860	43
GO:0006281	DNA repair	42/420	112/2937	4.12648382807668e-10	1.62996111209029e-08	1.52462718279465e-08	ostta01g01270/ostta01g04740/ostta02g01170/ostta02g03430/ostta03g02270/ostta03g02630/ostta03g05120/ostta04g02050/ostta05g00150/ostta06g02640/ostta06g02890/ostta06g03990/ostta07g00020/ostta07g01400/ostta07g02610/ostta07g02710/ostta07g03460/ostta08g02290/ostta08g03260/ostta08g03680/ostta09g02470/ostta10g00640/ostta10g01860/ostta10g02080/ostta10g02100/ostta11g00630/ostta11g01690/ostta11g01840/ostta12g00110/ostta12g01670/ostta12g01960/ostta12g02485/ostta13g01140/ostta13g02280/ostta14g00420/ostta14g02950/ostta15g01090/ostta16g00515/ostta16g01940/ostta18g00830/ostta18g01440/ostta20g00860	42
GO:0051716	cellular response to stimulus	58/420	191/2937	2.5503240393007e-09	9.15798177748886e-08	8.56616017028272e-08	ostta01g01270/ostta01g02780/ostta01g03910/ostta01g04740/ostta02g01170/ostta02g03430/ostta03g01890/ostta03g02270/ostta03g02630/ostta03g05120/ostta04g02050/ostta04g04970/ostta05g00150/ostta06g01360/ostta06g02160/ostta06g02640/ostta06g02890/ostta06g03990/ostta07g00020/ostta07g01400/ostta07g02610/ostta07g02710/ostta07g03460/ostta07g04350/ostta08g02290/ostta08g03260/ostta08g03680/ostta08g04240/ostta09g02470/ostta10g00640/ostta10g01860/ostta10g02080/ostta10g02100/ostta11g00630/ostta11g01690/ostta11g01840/ostta11g02505/ostta12g00110/ostta12g01670/ostta12g01960/ostta12g02485/ostta12g02770/ostta13g00820/ostta13g01140/ostta13g01820/ostta13g02280/ostta14g00420/ostta14g02950/ostta15g01090/ostta15g01410/ostta15g02070/ostta16g00515/ostta16g01940/ostta18g00560/ostta18g00830/ostta18g01440/ostta20g00320/ostta20g00860	58
GO:0006261	DNA-templated DNA replication	14/420	21/2937	5.45873373596151e-08	1.79683318808733e-06	1.68071538712499e-06	ostta01g02580/ostta03g04030/ostta04g00450/ostta04g04640/ostta04g04970/ostta05g01680/ostta05g02940/ostta11g00910/ostta11g00940/ostta11g01760/ostta12g01020/ostta13g02040/ostta14g01050/ostta17g01610	14
GO:0050896	response to stimulus	76/420	312/2937	3.62894939700607e-07	1.10264231678261e-05	1.03138561809646e-05	ostta01g01270/ostta01g02780/ostta01g03910/ostta01g04740/ostta01g05560/ostta02g01170/ostta02g03430/ostta02g04820/ostta03g00180/ostta03g00920/ostta03g01890/ostta03g02250/ostta03g02270/ostta03g02630/ostta03g05120/ostta03g05920/ostta04g01060/ostta04g01080/ostta04g02050/ostta04g04970/ostta05g00150/ostta05g01990/ostta06g00150/ostta06g01360/ostta06g02160/ostta06g02640/ostta06g02890/ostta06g03120/ostta06g03990/ostta07g00020/ostta07g01400/ostta07g02610/ostta07g02710/ostta07g03460/ostta07g04350/ostta08g02280/ostta08g02290/ostta08g03260/ostta08g03680/ostta08g04240/ostta09g01590/ostta09g02470/ostta10g00640/ostta10g01860/ostta10g02080/ostta10g02100/ostta11g00630/ostta11g01690/ostta11g01840/ostta11g02505/ostta11g02820/ostta12g00110/ostta12g01670/ostta12g01960/ostta12g02485/ostta12g02770/ostta13g00820/ostta13g01140/ostta13g01820/ostta13g02280/ostta14g00420/ostta14g02950/ostta15g00650/ostta15g00830/ostta15g01090/ostta15g01410/ostta15g02070/ostta16g00515/ostta16g00550/ostta16g01940/ostta18g00560/ostta18g00830/ostta18g01440/ostta19g00170/ostta20g00320/ostta20g00860	76
GO:0006284	base-excision repair	14/420	27/2937	4.10736777387768e-06	0.000115886447905835	0.000108397450273013	ostta02g03430/ostta05g00150/ostta06g02890/ostta07g02610/ostta07g03460/ostta08g02290/ostta08g03680/ostta10g00640/ostta11g01840/ostta12g00110/ostta12g01670/ostta12g02485/ostta14g02950/ostta18g00830	14
GO:0006270	DNA replication initiation	8/420	10/2937	5.68941443883016e-06	0.000149821246889194	0.000140139260914343	ostta01g02580/ostta04g00450/ostta04g04640/ostta05g01680/ostta11g00910/ostta11g01760/ostta12g01020/ostta14g01050	8
GO:0016192	vesicle-mediated transport	34/420	113/2937	8.22368540746584e-06	0.000203022233496813	0.000189902209080297	ostta01g04275/ostta01g05430/ostta01g05880/ostta02g01890/ostta02g04320/ostta03g00290/ostta03g03250/ostta04g01570/ostta04g04265/ostta05g00080/ostta05g02830/ostta05g04500/ostta06g01010/ostta08g01550/ostta08g03320/ostta09g01700/ostta09g02270/ostta09g02670/ostta09g02740/ostta09g03760/ostta11g00970/ostta11g01540/ostta11g02460/ostta12g02000/ostta12g02770/ostta12g03110/ostta13g02600/ostta14g02870/ostta16g00545/ostta17g00065/ostta17g00980/ostta18g00560/ostta18g00600/ostta20g00710	34
GO:0006220	pyrimidine nucleotide metabolic process	14/420	29/2937	1.20516636510956e-05	0.000280023949540162	0.000261927798237433	ostta01g00090/ostta01g03600/ostta01g04510/ostta01g05920/ostta03g01160/ostta07g01340/ostta08g00560/ostta10g03250/ostta11g02505/ostta15g00060/ostta15g02350/ostta17g00410/ostta17g02305/ostta17g02320	14
GO:0006996	organelle organization	22/420	63/2937	2.7518223142453e-05	0.000603872118959385	0.000564847738187193	ostta02g03880/ostta02g04320/ostta02g04910/ostta03g03780/ostta03g04030/ostta04g00170/ostta04g01990/ostta04g03530/ostta05g00500/ostta05g02940/ostta05g03330/ostta05g04500/ostta07g01610/ostta07g02520/ostta08g02230/ostta09g02150/ostta09g02270/ostta13g02990/ostta14g02870/ostta17g00065/ostta17g01610/ostta20g00160	22
GO:0048193	Golgi vesicle transport	8/420	13/2937	0.000109210400178353	0.00227042674054998	0.00212370362673695	ostta01g04275/ostta03g03250/ostta04g04265/ostta08g03320/ostta09g02670/ostta09g03760/ostta11g00970/ostta11g02460	8
GO:0006289	nucleotide-excision repair	19/420	57/2937	0.000198955619329917	0.00392937348176587	0.00367544328341058	ostta02g01170/ostta02g03430/ostta03g02270/ostta05g00150/ostta06g02890/ostta07g01400/ostta07g02610/ostta07g02710/ostta07g03460/ostta08g03260/ostta08g03680/ostta10g00640/ostta10g01860/ostta11g01840/ostta12g00110/ostta12g02485/ostta13g01140/ostta15g01090/ostta18g01440	19
GO:0072527	pyrimidine-containing compound metabolic process	15/420	44/2937	0.000714662228460071	0.013442456201987	0.0125737565007261	ostta01g00090/ostta01g03600/ostta01g04510/ostta01g05920/ostta03g01160/ostta07g01340/ostta07g03730/ostta08g00560/ostta10g03250/ostta11g02505/ostta15g00060/ostta15g02350/ostta17g00410/ostta17g02305/ostta17g02320	15
GO:0051276	chromosome organization	8/420	17/2937	0.00121628262304548	0.0218378016410439	0.0204265646262662	ostta03g03780/ostta03g04030/ostta05g00500/ostta05g02940/ostta05g03330/ostta07g02520/ostta09g02150/ostta17g01610	8
GO:0005982	starch metabolic process	12/420	33/2937	0.00128002895152829	0.0219831059066815	0.0205624788094475	ostta02g04570/ostta03g00870/ostta04g01980/ostta04g03940/ostta06g02940/ostta07g01950/ostta07g03440/ostta11g00260/ostta11g00960/ostta11g02110/ostta12g00320/ostta13g01200	12
GO:0006099	tricarboxylic acid cycle	10/420	25/2937	0.00140322523205814	0.023094748610957	0.0216022831777372	ostta01g05560/ostta02g04820/ostta03g00180/ostta03g02250/ostta03g05920/ostta06g00150/ostta06g03120/ostta08g02280/ostta11g02820/ostta15g00650	10
GO:0006073	cellular glucan metabolic process	12/420	34/2937	0.00172761258295038	0.0262464219332846	0.0245502840735054	ostta02g04570/ostta03g00870/ostta04g01980/ostta04g03940/ostta06g02940/ostta07g01950/ostta07g03440/ostta11g00260/ostta11g00960/ostta11g02110/ostta12g00320/ostta13g01200	12
GO:0044042	glucan metabolic process	12/420	34/2937	0.00172761258295038	0.0262464219332846	0.0245502840735054	ostta02g04570/ostta03g00870/ostta04g01980/ostta04g03940/ostta06g02940/ostta07g01950/ostta07g03440/ostta11g00260/ostta11g00960/ostta11g02110/ostta12g00320/ostta13g01200	12
GO:0016043	cellular component organization	29/420	120/2937	0.00226971063281745	0.0332050259245515	0.0310591981332914	ostta01g02210/ostta01g03890/ostta01g04320/ostta02g03880/ostta02g04320/ostta02g04910/ostta03g03780/ostta03g04030/ostta04g00170/ostta04g01990/ostta04g03530/ostta05g00500/ostta05g00870/ostta05g02940/ostta05g03330/ostta05g04500/ostta06g02600/ostta07g01610/ostta07g02520/ostta08g02230/ostta09g02150/ostta09g02270/ostta13g00640/ostta13g01120/ostta13g02990/ostta14g02870/ostta17g00065/ostta17g01610/ostta20g00160	29
