ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006396	RNA processing	54/505	113/2937	1.51672708681005e-14	6.67359918196422e-12	6.38621931288442e-12	ostta01g02560/ostta01g03000/ostta01g03580/ostta01g04110/ostta01g05190/ostta01g05840/ostta02g00430/ostta02g00960/ostta02g01230/ostta02g01790/ostta02g05090/ostta03g01300/ostta03g01880/ostta03g02410/ostta03g02530/ostta03g02610/ostta03g02850/ostta03g03740/ostta03g04970/ostta03g05380/ostta04g00770/ostta04g02020/ostta05g01450/ostta05g03750/ostta06g01040/ostta06g01560/ostta06g01660/ostta07g03020/ostta07g03190/ostta07g03480/ostta07g03560/ostta08g01000/ostta08g01400/ostta08g02790/ostta08g02930/ostta08g02990/ostta08g03080/ostta08g03090/ostta08g03440/ostta08g03590/ostta08g03690/ostta09g00820/ostta09g01210/ostta09g02180/ostta10g00010/ostta10g01740/ostta11g01810/ostta12g02890/ostta13g02140/ostta14g00300/ostta14g00750/ostta16g00610/ostta18g00310/ostta18g01160	54
GO:0034470	ncRNA processing	32/505	55/2937	5.27007679806368e-12	1.15941689557401e-09	1.10948985222393e-09	ostta01g03000/ostta02g00430/ostta02g01230/ostta02g01790/ostta02g05090/ostta03g01880/ostta03g02610/ostta03g02850/ostta03g03740/ostta03g04970/ostta03g05380/ostta04g00770/ostta04g02020/ostta05g01450/ostta05g03750/ostta06g01040/ostta06g01560/ostta06g01660/ostta07g03020/ostta07g03190/ostta08g01000/ostta08g01400/ostta08g02930/ostta08g03090/ostta08g03590/ostta09g00820/ostta09g01210/ostta10g01740/ostta11g01810/ostta12g02890/ostta14g00750/ostta16g00610	32
GO:0042254	ribosome biogenesis	38/505	76/2937	2.74439152180091e-11	4.025107565308e-09	3.85177757445742e-09	ostta01g04120/ostta02g00410/ostta02g00430/ostta02g00960/ostta02g02490/ostta02g04030/ostta02g05390/ostta02g05480/ostta03g02850/ostta03g03740/ostta04g00770/ostta04g04010/ostta05g01080/ostta05g01450/ostta05g03750/ostta06g01560/ostta06g01610/ostta06g01830/ostta06g04000/ostta07g03190/ostta07g03480/ostta07g04040/ostta08g00800/ostta08g01400/ostta08g02180/ostta08g02930/ostta08g03090/ostta09g00820/ostta10g02930/ostta12g02110/ostta14g00290/ostta14g00750/ostta15g01300/ostta15g01610/ostta16g00100/ostta16g00610/ostta16g00990/ostta17g01820	38
GO:0022613	ribonucleoprotein complex biogenesis	38/505	77/2937	4.56190988851081e-11	5.01810087736189e-09	4.80201040895875e-09	ostta01g04120/ostta02g00410/ostta02g00430/ostta02g00960/ostta02g02490/ostta02g04030/ostta02g05390/ostta02g05480/ostta03g02850/ostta03g03740/ostta04g00770/ostta04g04010/ostta05g01080/ostta05g01450/ostta05g03750/ostta06g01560/ostta06g01610/ostta06g01830/ostta06g04000/ostta07g03190/ostta07g03480/ostta07g04040/ostta08g00800/ostta08g01400/ostta08g02180/ostta08g02930/ostta08g03090/ostta09g00820/ostta10g02930/ostta12g02110/ostta14g00290/ostta14g00750/ostta15g01300/ostta15g01610/ostta16g00100/ostta16g00610/ostta16g00990/ostta17g01820	38
GO:0034660	ncRNA metabolic process	44/505	102/2937	3.5474103691051e-10	3.12172112481249e-08	2.98729294240429e-08	ostta01g03000/ostta02g00430/ostta02g00900/ostta02g01140/ostta02g01230/ostta02g01790/ostta02g01970/ostta02g05090/ostta03g01880/ostta03g02610/ostta03g02850/ostta03g02860/ostta03g03740/ostta03g04970/ostta03g05145/ostta03g05380/ostta04g00770/ostta04g02020/ostta05g01450/ostta05g03750/ostta06g01040/ostta06g01560/ostta06g01660/ostta07g03020/ostta07g03190/ostta08g01000/ostta08g01400/ostta08g02930/ostta08g03090/ostta08g03590/ostta08g03610/ostta08g03770/ostta09g00820/ostta09g01210/ostta10g00100/ostta10g01740/ostta11g00980/ostta11g01810/ostta11g03280/ostta12g02890/ostta13g00900/ostta14g00750/ostta14g01960/ostta16g00610	44
GO:0016070	RNA metabolic process	105/505	372/2937	8.39981759983675e-09	6.15986623988029e-07	5.8946088419907e-07	ostta01g00100/ostta01g01500/ostta01g02560/ostta01g02930/ostta01g03000/ostta01g03580/ostta01g04110/ostta01g05190/ostta01g05280/ostta01g05840/ostta01g06310/ostta02g00430/ostta02g00900/ostta02g00960/ostta02g01140/ostta02g01230/ostta02g01790/ostta02g01970/ostta02g04090/ostta02g05090/ostta03g00770/ostta03g01300/ostta03g01880/ostta03g02220/ostta03g02410/ostta03g02530/ostta03g02610/ostta03g02740/ostta03g02850/ostta03g02860/ostta03g03270/ostta03g03740/ostta03g04970/ostta03g05145/ostta03g05380/ostta04g00510/ostta04g00770/ostta04g02020/ostta04g03460/ostta05g01320/ostta05g01450/ostta05g01940/ostta05g02190/ostta05g03750/ostta05g03840/ostta05g03900/ostta05g04950/ostta06g00310/ostta06g01040/ostta06g01560/ostta06g01660/ostta06g02360/ostta06g03010/ostta06g03350/ostta06g04610/ostta07g01120/ostta07g02310/ostta07g03020/ostta07g03190/ostta07g03410/ostta07g03480/ostta07g03560/ostta08g01000/ostta08g01400/ostta08g01730/ostta08g02790/ostta08g02930/ostta08g02990/ostta08g03080/ostta08g03090/ostta08g03440/ostta08g03590/ostta08g03610/ostta08g03690/ostta08g03770/ostta09g00820/ostta09g01210/ostta09g02180/ostta09g02190/ostta09g02930/ostta10g00010/ostta10g00100/ostta10g01740/ostta11g00980/ostta11g01810/ostta11g03200/ostta11g03220/ostta11g03280/ostta12g02890/ostta13g00900/ostta13g01650/ostta13g01890/ostta13g02140/ostta14g00300/ostta14g00750/ostta14g01230/ostta14g01960/ostta15g00450/ostta15g01440/ostta15g01750/ostta16g00610/ostta16g02540/ostta18g00310/ostta18g01160/ostta18g01620	105
GO:0008033	tRNA processing	19/505	35/2937	5.78532500697078e-07	3.63649000438163e-05	3.47989474103506e-05	ostta01g03000/ostta02g01230/ostta02g01790/ostta02g05090/ostta03g01880/ostta03g02610/ostta03g02850/ostta03g04970/ostta03g05380/ostta04g02020/ostta06g01040/ostta06g01660/ostta07g03020/ostta08g01000/ostta08g03590/ostta09g01210/ostta10g01740/ostta11g01810/ostta12g02890	19
GO:0006364	rRNA processing	13/505	20/2937	2.38788914183502e-06	0.000116741246934156	0.000111714111898714	ostta02g00430/ostta03g03740/ostta04g00770/ostta05g01450/ostta05g03750/ostta06g01560/ostta07g03190/ostta08g01400/ostta08g02930/ostta08g03090/ostta09g00820/ostta14g00750/ostta16g00610	13
GO:0016072	rRNA metabolic process	13/505	20/2937	2.38788914183502e-06	0.000116741246934156	0.000111714111898714	ostta02g00430/ostta03g03740/ostta04g00770/ostta05g01450/ostta05g03750/ostta06g01560/ostta07g03190/ostta08g01400/ostta08g02930/ostta08g03090/ostta09g00820/ostta14g00750/ostta16g00610	13
GO:0006399	tRNA metabolic process	31/505	82/2937	5.11528538776267e-06	0.000225072557061558	0.000215380437379481	ostta01g03000/ostta02g00900/ostta02g01140/ostta02g01230/ostta02g01790/ostta02g01970/ostta02g05090/ostta03g01880/ostta03g02610/ostta03g02850/ostta03g02860/ostta03g04970/ostta03g05145/ostta03g05380/ostta04g02020/ostta06g01040/ostta06g01660/ostta07g03020/ostta08g01000/ostta08g03590/ostta08g03610/ostta08g03770/ostta09g01210/ostta10g00100/ostta10g01740/ostta11g00980/ostta11g01810/ostta11g03280/ostta12g02890/ostta13g00900/ostta14g01960	31
