ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0044255	cellular lipid metabolic process	38/272	185/2937	9.60929638875367e-07	0.000267899476123766	0.000229082687421748	ostta01g00320/ostta01g02220/ostta01g02845/ostta01g03460/ostta01g04280/ostta02g00340/ostta02g01730/ostta02g01840/ostta02g03070/ostta03g05590/ostta04g03270/ostta04g04830/ostta05g00100/ostta05g00250/ostta05g02530/ostta05g02845/ostta07g00430/ostta07g03110/ostta07g03640/ostta09g02540/ostta09g03060/ostta10g01980/ostta10g02860/ostta11g00050/ostta12g02740/ostta13g00320/ostta14g02410/ostta15g01140/ostta15g01470/ostta15g01890/ostta15g02860/ostta16g00590/ostta16g01600/ostta16g01910/ostta17g00300/ostta17g02010/ostta18g00810/ostta19g00480	38
GO:0006629	lipid metabolic process	44/272	232/2937	1.27712931085976e-06	0.000267899476123766	0.000229082687421748	ostta01g00320/ostta01g02220/ostta01g02845/ostta01g03460/ostta01g04280/ostta02g00340/ostta02g01730/ostta02g01840/ostta02g02510/ostta02g03070/ostta03g00880/ostta03g04160/ostta03g05590/ostta04g03270/ostta04g04830/ostta05g00100/ostta05g00250/ostta05g00930/ostta05g02530/ostta05g02845/ostta07g00430/ostta07g03110/ostta07g03640/ostta09g02540/ostta09g03060/ostta10g01980/ostta10g02860/ostta11g00050/ostta11g01340/ostta12g02740/ostta13g00320/ostta14g02410/ostta15g01140/ostta15g01470/ostta15g01890/ostta15g01920/ostta15g02860/ostta16g00590/ostta16g01600/ostta16g01910/ostta17g00300/ostta17g02010/ostta18g00810/ostta19g00480	44
GO:0008610	lipid biosynthetic process	29/272	126/2937	1.90902239518123e-06	0.000267899476123766	0.000229082687421748	ostta01g02220/ostta01g02845/ostta02g01730/ostta02g01840/ostta02g02510/ostta02g03070/ostta03g00880/ostta03g05590/ostta04g03270/ostta05g00100/ostta05g00250/ostta05g00930/ostta05g02530/ostta09g02540/ostta09g03060/ostta10g01980/ostta10g02860/ostta11g00050/ostta11g01340/ostta12g02740/ostta15g01140/ostta15g01470/ostta15g01890/ostta16g00590/ostta16g01600/ostta16g01910/ostta17g00300/ostta17g02010/ostta19g00480	29
GO:0006493	protein O-linked glycosylation	8/272	17/2937	5.66024246100853e-05	0.00476592415216918	0.00407537457192614	ostta01g01440/ostta04g02290/ostta04g02330/ostta06g01970/ostta09g01110/ostta11g01630/ostta12g01120/ostta12g02990	8
GO:0016266	O-glycan processing	8/272	17/2937	5.66024246100853e-05	0.00476592415216918	0.00407537457192614	ostta01g01440/ostta04g02290/ostta04g02330/ostta06g01970/ostta09g01110/ostta11g01630/ostta12g01120/ostta12g02990	8
GO:0006486	protein glycosylation	12/272	39/2937	0.000124448141580131	0.00582140751169281	0.00497792566320525	ostta01g01440/ostta02g00030/ostta02g00040/ostta04g02290/ostta04g02330/ostta06g01970/ostta09g01110/ostta11g01630/ostta12g01120/ostta12g02990/ostta13g00580/ostta16g01040	12
GO:0009100	glycoprotein metabolic process	12/272	39/2937	0.000124448141580131	0.00582140751169281	0.00497792566320525	ostta01g01440/ostta02g00030/ostta02g00040/ostta04g02290/ostta04g02330/ostta06g01970/ostta09g01110/ostta11g01630/ostta12g01120/ostta12g02990/ostta13g00580/ostta16g01040	12
GO:0009101	glycoprotein biosynthetic process	12/272	39/2937	0.000124448141580131	0.00582140751169281	0.00497792566320525	ostta01g01440/ostta02g00030/ostta02g00040/ostta04g02290/ostta04g02330/ostta06g01970/ostta09g01110/ostta11g01630/ostta12g01120/ostta12g02990/ostta13g00580/ostta16g01040	12
GO:0043413	macromolecule glycosylation	12/272	39/2937	0.000124448141580131	0.00582140751169281	0.00497792566320525	ostta01g01440/ostta02g00030/ostta02g00040/ostta04g02290/ostta04g02330/ostta06g01970/ostta09g01110/ostta11g01630/ostta12g01120/ostta12g02990/ostta13g00580/ostta16g01040	12
GO:0070085	glycosylation	12/272	40/2937	0.000163319386893758	0.00687574618822723	0.0058794979281753	ostta01g01440/ostta02g00030/ostta02g00040/ostta04g02290/ostta04g02330/ostta06g01970/ostta09g01110/ostta11g01630/ostta12g01120/ostta12g02990/ostta13g00580/ostta16g01040	12
